trade_date,open,high,low,close,volume,mkt_cap
2016-12-29,23.76,25.92,23.76,25.92,84.0,207360.0
2016-12-30,28.51,28.51,28.51,28.51,13.0,228080.0
2017-01-03,31.36,31.36,31.36,31.36,22.0,250880.0
2017-01-04,34.5,34.5,34.5,34.5,22.0,276000.0
2017-01-05,37.95,37.95,37.95,37.95,43.0,303600.0
2017-01-06,41.75,41.75,41.75,41.75,91.0,334000.0
2017-01-09,45.93,45.93,45.93,45.93,213.01,367440.0
2017-01-10,50.52,50.52,50.52,50.52,240.53,404160.0
2017-01-11,55.57,55.57,55.57,55.57,816.0,444560.0
2017-01-12,60.0,60.0,52.0,52.33,103381.69,418640.0
2017-01-13,51.0,52.18,48.8,48.9,77568.37,391200.0
2017-01-16,47.9,50.78,47.0,49.6,52104.11,396800.0
2017-01-17,49.19,52.06,47.0,51.08,61644.61,408640.0
2017-01-18,50.21,50.49,47.71,47.88,35967.39,383040.0
2017-01-19,46.7,48.47,45.38,46.61,31860.33,372880.0
2017-01-20,46.31,48.96,46.1,48.05,29953.69,384400.0
2017-01-23,48.0,50.5,47.57,49.72,38582.67,397760.0
2017-01-24,49.25,50.09,48.28,48.35,24310.51,386800.0
2017-01-25,47.99,51.88,47.69,50.81,34896.6,406480.0
2017-01-26,51.03,53.3,49.81,52.66,41407.16,421280.0
2017-02-03,52.7,52.7,50.85,50.98,22516.6,407840.0
2017-02-06,51.26,53.2,51.26,53.17,28915.73,425360.0
2017-02-07,52.8,53.17,50.99,51.52,29221.36,412160.0
2017-02-08,51.39,53.43,50.9,53.07,31527.0,424560.0
2017-02-09,52.9,54.7,52.6,53.1,35988.9,424800.0
2017-02-10,52.76,53.65,52.5,52.85,30972.29,422800.0
2017-02-13,52.66,57.99,52.09,55.7,43738.95,445600.0
2017-02-14,55.65,57.1,55.1,56.26,29524.87,450080.0
2017-02-15,55.61,59.9,55.4,57.65,46122.48,461200.0
2017-02-16,57.0,57.28,55.58,56.8,25219.46,454400.0
2017-02-17,56.2,57.53,52.88,55.44,41491.72,443520.0
2017-02-20,54.44,56.38,52.12,56.18,31427.6,449440.0
2017-02-21,55.42,58.79,55.42,58.44,31435.92,467520.0
2017-02-22,58.1,59.71,57.2,58.55,23870.94,468400.0
2017-02-23,58.5,62.05,58.2,59.0,32665.67,472000.0
2017-02-24,58.3,59.48,57.26,58.62,23724.83,468960.0
2017-02-27,57.6,58.33,56.56,57.33,19180.76,458640.0
2017-02-28,57.26,58.24,56.0,58.05,19495.76,464400.0
2017-03-01,57.9,58.9,55.68,56.31,29699.23,450480.0
2017-03-02,56.08,57.2,55.66,55.88,20328.0,447040.0
2017-03-03,55.2,56.04,54.61,55.46,15617.0,443680.0
2017-03-06,55.33,57.75,55.33,57.14,22034.29,457120.0
2017-03-07,57.18,58.65,56.7,57.72,22598.82,461760.0
2017-03-08,57.75,59.0,57.22,58.89,30234.39,471120.0
2017-03-09,58.4,58.4,56.2,57.09,28871.23,456720.0
2017-03-10,57.1,57.51,56.6,56.95,14780.23,455600.0
2017-03-13,56.71,57.94,55.65,57.7,20940.76,461600.0
2017-03-14,57.69,58.87,57.46,57.65,28828.22,461200.0
2017-03-15,56.76,58.53,56.31,58.45,27630.46,467600.0
2017-03-16,58.47,61.8,58.47,60.13,41396.38,481040.0
2017-03-17,59.86,62.22,58.32,58.57,47102.49,468560.0
