trade_date,open,high,low,close,volume,mkt_cap
2025-12-03,62.0,80.0,58.88,67.99,1225986.37,14061568.1806
2025-12-04,68.5,76.89,65.55,69.49,967101.91,14371795.4533
2025-12-05,68.1,70.16,64.51,65.89,697321.66,13627249.9988
2025-12-08,64.59,69.6,63.0,68.75,603740.83,14218749.9988
2025-12-09,67.34,69.5,65.75,67.8,502733.11,14022272.726
2025-12-10,67.0,67.32,62.85,63.88,510961.83,13211545.4534
2025-12-11,63.21,70.27,61.79,67.68,824676.49,13997454.5442
2025-12-12,67.0,72.69,64.55,69.3,774481.63,14332499.9987
2025-12-15,68.33,76.23,68.33,74.98,844302.73,15507227.2714
2025-12-16,72.78,73.55,67.48,67.48,684076.55,13956090.9079
2025-12-17,66.02,66.7,63.99,64.65,420723.12,13370795.4534
2025-12-18,64.0,65.41,63.65,64.0,263785.89,13236363.6352
2025-12-19,65.08,65.5,63.3,64.14,267452.18,13265318.1807
2025-12-22,63.8,64.64,63.2,64.43,239052.36,13325295.4534
2025-12-23,64.69,64.69,62.0,62.22,304806.76,12868227.2716
2025-12-24,62.24,63.23,61.28,62.93,200971.32,13015068.1807
2025-12-25,62.27,63.15,62.02,62.35,176037.73,12895113.6352
2025-12-26,62.47,64.93,61.58,64.43,362040.82,13325295.4534
2025-12-29,64.0,64.28,62.3,62.57,223329.02,12940613.6352
2025-12-30,61.98,61.99,60.71,60.89,222285.07,12593159.0898
2025-12-31,60.33,61.65,59.55,60.92,189410.25,12599363.6353
2026-01-05,61.52,62.62,61.0,61.94,181441.06,12810318.1807
2026-01-06,62.96,64.66,62.71,63.79,300152.3,13192931.817
2026-01-07,63.77,66.18,63.0,64.83,357906.55,13408022.7261
2026-01-08,64.0,65.27,63.68,63.82,225138.84,13199136.3625
2026-01-09,63.45,70.0,63.18,68.46,451115.73,14158772.726
2026-01-12,68.61,69.89,67.4,68.55,329519.3,14177386.3624
2026-01-13,68.48,71.09,67.24,69.21,296337.83,14313886.3624
2026-01-14,68.82,70.56,65.88,66.73,311300.0,13800977.2715
2026-01-15,67.57,72.68,67.57,70.1,391139.47,14497954.5442
2026-01-16,70.03,75.96,70.02,74.4,421733.82,15387272.7259
2026-01-19,75.02,81.84,75.01,80.28,457016.02,16603363.6349
2026-01-20,80.18,87.0,78.26,86.08,451323.67,17802909.0893
2026-01-21,86.5,88.5,84.25,86.32,415035.64,17852545.453
2026-01-22,87.7,93.99,83.7,87.05,452961.89,18003522.7257
2026-01-23,86.18,92.56,83.77,90.72,411709.06,18762545.4529
2026-01-26,90.91,99.65,89.19,98.89,445697.12,20452249.9982
2026-01-27,96.0,98.15,89.02,91.4,510136.18,18903181.8165
2026-01-28,93.5,98.6,91.97,98.0,357675.69,20268181.8164
2026-01-29,100.0,104.87,96.0,97.0,417888.0,20061363.6346
2026-01-30,92.8,95.99,87.6,93.58,398170.14,19354045.4528
2026-02-02,88.01,92.01,88.0,88.01,263615.42,18202068.1802
2026-02-03,90.0,95.35,87.88,94.89,280670.05,19624977.271
2026-02-04,97.0,97.2,90.55,91.8,243151.38,18985909.0892
2026-02-05,87.04,88.98,85.1,86.01,240971.02,17788431.8166
2026-02-06,83.0,87.79,83.0,85.61,186715.39,17705704.5439
2026-02-09,87.58,89.14,85.61,88.27,189369.43,18255840.9075
2026-02-10,89.85,94.83,89.48,92.59,274869.36,19149295.4529
2026-02-11,91.3,96.58,91.3,93.35,214873.37,19306477.271
2026-02-12,93.2,94.62,92.3,92.64,155254.14,19159636.362
2026-02-13,91.3,91.73,88.61,89.0,194890.1,18406818.1802
2026-02-24,91.65,92.35,88.08,88.55,162718.91,18313749.9984
2026-02-25,89.5,94.79,89.15,93.39,263427.99,19314749.9983
2026-02-26,92.19,94.49,91.04,93.1,150581.88,19254772.7256
2026-02-27,92.32,97.33,92.19,96.07,213262.57,19869022.7255
2026-03-02,98.0,102.91,94.03,100.65,339907.13,20816249.9982
2026-03-03,99.65,100.63,92.41,93.05,284638.83,19244431.8165
