date,open,close,high,low,volume
2020-05-06,3867.26,3936.25,3937.69,3865.99,13985.57
2020-05-07,3937.59,3924.89,3941.48,3915.9,10551.46
2020-05-08,3943.0,3963.62,3979.66,3935.98,11694.33
2020-05-11,3974.76,3960.18,3998.1,3944.5,12267.38
2020-05-12,3961.34,3960.24,3970.11,3930.21,9825.06
2020-05-13,3946.64,3968.25,3972.53,3932.57,8819.07
2020-05-14,3952.2,3925.22,3952.2,3924.05,8853.0
2020-05-15,3941.13,3912.82,3945.2,3907.4,9261.84
2020-05-18,3914.66,3922.91,3946.43,3898.4,11280.18
2020-05-19,3963.78,3956.25,3966.85,3944.07,9401.53
2020-05-20,3955.71,3935.22,3955.71,3923.92,10079.12
2020-05-21,3950.6,3913.79,3951.74,3907.58,9486.1
2020-05-22,3907.58,3824.06,3907.58,3818.15,10337.84
2020-05-25,3828.32,3829.32,3835.63,3800.18,7903.33
2020-05-26,3850.0,3872.77,3874.75,3844.48,7744.81
2020-05-27,3873.7,3845.61,3873.7,3838.42,8371.18
2020-05-28,3848.49,3856.63,3885.42,3818.43,9306.41
2020-05-29,3838.38,3867.02,3872.3,3830.42,9381.38
2020-06-01,3901.73,3971.34,3976.32,3901.73,13645.67
2020-06-02,3969.95,3983.57,3991.78,3958.98,14430.31
2020-06-03,4001.17,3983.65,4018.68,3982.93,13659.75
2020-06-04,3998.16,3982.19,3999.81,3968.57,10427.77
2020-06-05,3988.22,4001.25,4001.25,3967.93,10244.39
2020-06-08,4023.61,4021.95,4050.22,4016.1,13792.58
2020-06-09,4027.56,4047.03,4052.16,4016.34,11530.45
2020-06-10,4046.23,4039.71,4046.23,4024.42,11226.57
2020-06-11,4031.74,3995.88,4043.01,3979.75,12730.89
